cycle_id,cycle_number,phase,flow_rate_mL_min,temperature_K,soc,cell_voltage_V,stack_voltage_V,current_A,power_kW,source
48,9,charge,80,308.15,0.4674,1.41719,56.688,100.0,5.669,Aspen_Plus_v14
48,9,charge,80,308.15,0.4878,1.41713,56.685,100.0,5.669,Aspen_Plus_v14
48,9,charge,80,308.15,0.5082,1.42116,56.846,100.0,5.685,Aspen_Plus_v14
48,9,charge,80,308.15,0.5286,1.42224,56.89,100.0,5.689,Aspen_Plus_v14
48,9,charge,80,308.15,0.5491,1.42625,57.05,100.0,5.705,Aspen_Plus_v14
48,9,charge,80,308.15,0.5695,1.41729,56.692,100.0,5.669,Aspen_Plus_v14
48,9,charge,80,308.15,0.5899,1.41692,56.677,100.0,5.668,Aspen_Plus_v14
48,9,charge,80,308.15,0.6104,1.41652,56.661,100.0,5.666,Aspen_Plus_v14
48,9,charge,80,308.15,0.6308,1.41441,56.577,100.0,5.658,Aspen_Plus_v14
48,9,charge,80,308.15,0.6512,1.41988,56.795,100.0,5.68,Aspen_Plus_v14
48,9,charge,80,308.15,0.6717,1.41278,56.511,100.0,5.651,Aspen_Plus_v14
48,9,charge,80,308.15,0.6921,1.42465,56.986,100.0,5.699,Aspen_Plus_v14
48,9,charge,80,308.15,0.7125,1.42021,56.809,100.0,5.681,Aspen_Plus_v14
48,9,charge,80,308.15,0.733,1.42298,56.919,100.0,5.692,Aspen_Plus_v14
48,9,charge,80,308.15,0.7534,1.42698,57.079,100.0,5.708,Aspen_Plus_v14
48,9,charge,80,308.15,0.7738,1.40754,56.302,100.0,5.63,Aspen_Plus_v14
48,9,charge,80,308.15,0.7942,1.41821,56.729,100.0,5.673,Aspen_Plus_v14
48,9,charge,80,308.15,0.8147,1.41589,56.636,100.0,5.664,Aspen_Plus_v14
48,9,charge,80,308.15,0.8351,1.4212,56.848,100.0,5.685,Aspen_Plus_v14
48,9,charge,80,308.15,0.8555,1.42309,56.924,100.0,5.692,Aspen_Plus_v14
48,9,charge,80,308.15,0.876,1.42104,56.841,100.0,5.684,Aspen_Plus_v14
48,9,charge,80,308.15,0.8964,1.41956,56.783,100.0,5.678,Aspen_Plus_v14
48,9,discharge,80,308.15,0.8964,1.09828,43.931,-100.0,4.393,Aspen_Plus_v14
48,9,discharge,80,308.15,0.876,1.10376,44.15,-100.0,4.415,Aspen_Plus_v14
48,9,discharge,80,308.15,0.8555,1.09927,43.971,-100.0,4.397,Aspen_Plus_v14
48,9,discharge,80,308.15,0.8351,1.10761,44.304,-100.0,4.43,Aspen_Plus_v14
48,9,discharge,80,308.15,0.8147,1.09658,43.863,-100.0,4.386,Aspen_Plus_v14
48,9,discharge,80,308.15,0.7942,1.10826,44.33,-100.0,4.433,Aspen_Plus_v14
48,9,discharge,80,308.15,0.7738,1.09321,43.729,-100.0,4.373,Aspen_Plus_v14
48,9,discharge,80,308.15,0.7534,1.10049,44.02,-100.0,4.402,Aspen_Plus_v14
48,9,discharge,80,308.15,0.733,1.09952,43.981,-100.0,4.398,Aspen_Plus_v14
48,9,discharge,80,308.15,0.7125,1.09561,43.824,-100.0,4.382,Aspen_Plus_v14
48,9,discharge,80,308.15,0.6921,1.09235,43.694,-100.0,4.369,Aspen_Plus_v14
48,9,discharge,80,308.15,0.6717,1.10378,44.151,-100.0,4.415,Aspen_Plus_v14
48,9,discharge,80,308.15,0.6512,1.09913,43.965,-100.0,4.397,Aspen_Plus_v14
48,9,discharge,80,308.15,0.6308,1.1039,44.156,-100.0,4.416,Aspen_Plus_v14
48,9,discharge,80,308.15,0.6104,1.10805,44.322,-100.0,4.432,Aspen_Plus_v14
48,9,discharge,80,308.15,0.5899,1.10251,44.1,-100.0,4.41,Aspen_Plus_v14
48,9,discharge,80,308.15,0.5695,1.10394,44.158,-100.0,4.416,Aspen_Plus_v14
48,9,discharge,80,308.15,0.5491,1.09723,43.889,-100.0,4.389,Aspen_Plus_v14
48,9,discharge,80,308.15,0.5286,1.10627,44.251,-100.0,4.425,Aspen_Plus_v14
48,9,discharge,80,308.15,0.5082,1.10678,44.271,-100.0,4.427,Aspen_Plus_v14
48,9,discharge,80,308.15,0.4878,1.10198,44.079,-100.0,4.408,Aspen_Plus_v14
48,9,discharge,80,308.15,0.4674,1.09803,43.921,-100.0,4.392,Aspen_Plus_v14
48,9,discharge,80,308.15,0.4469,1.09939,43.976,-100.0,4.398,Aspen_Plus_v14
48,9,discharge,80,308.15,0.4265,1.0999,43.996,-100.0,4.4,Aspen_Plus_v14
48,9,discharge,80,308.15,0.4061,1.10146,44.058,-100.0,4.406,Aspen_Plus_v14
48,9,discharge,80,308.15,0.3856,1.09909,43.964,-100.0,4.396,Aspen_Plus_v14
48,9,discharge,80,308.15,0.3652,1.09769,43.908,-100.0,4.391,Aspen_Plus_v14
48,9,discharge,80,308.15,0.3448,1.09829,43.932,-100.0,4.393,Aspen_Plus_v14
48,9,discharge,80,308.15,0.3243,1.09915,43.966,-100.0,4.397,Aspen_Plus_v14
48,9,discharge,80,308.15,0.3039,1.10526,44.211,-100.0,4.421,Aspen_Plus_v14
48,9,discharge,80,308.15,0.2835,1.09448,43.779,-100.0,4.378,Aspen_Plus_v14
48,9,discharge,80,308.15,0.263,1.08945,43.578,-100.0,4.358,Aspen_Plus_v14
48,9,discharge,80,308.15,0.2426,1.09154,43.662,-100.0,4.366,Aspen_Plus_v14
48,9,discharge,80,308.15,0.2222,1.10026,44.01,-100.0,4.401,Aspen_Plus_v14
48,9,discharge,80,308.15,0.2018,1.10053,44.021,-100.0,4.402,Aspen_Plus_v14
48,9,discharge,80,308.15,0.1813,1.10499,44.2,-100.0,4.42,Aspen_Plus_v14
48,9,discharge,80,308.15,0.1609,1.11155,44.462,-100.0,4.446,Aspen_Plus_v14
48,9,discharge,80,308.15,0.1405,1.09832,43.933,-100.0,4.393,Aspen_Plus_v14
48,9,discharge,80,308.15,0.12,1.10443,44.177,-100.0,4.418,Aspen_Plus_v14
48,9,discharge,80,308.15,0.0996,1.09623,43.849,-100.0,4.385,Aspen_Plus_v14
49,10,charge,80,308.15,0.0996,1.42441,56.976,100.0,5.698,Aspen_Plus_v14
49,10,charge,80,308.15,0.12,1.42032,56.813,100.0,5.681,Aspen_Plus_v14
49,10,charge,80,308.15,0.1404,1.41292,56.517,100.0,5.652,Aspen_Plus_v14
49,10,charge,80,308.15,0.1608,1.42053,56.821,100.0,5.682,Aspen_Plus_v14
49,10,charge,80,308.15,0.1812,1.42151,56.86,100.0,5.686,Aspen_Plus_v14
49,10,charge,80,308.15,0.2017,1.42083,56.833,100.0,5.683,Aspen_Plus_v14
49,10,charge,80,308.15,0.2221,1.41752,56.701,100.0,5.67,Aspen_Plus_v14
49,10,charge,80,308.15,0.2425,1.42627,57.051,100.0,5.705,Aspen_Plus_v14
49,10,charge,80,308.15,0.2629,1.42461,56.984,100.0,5.698,Aspen_Plus_v14
49,10,charge,80,308.15,0.2833,1.42235,56.894,100.0,5.689,Aspen_Plus_v14
49,10,charge,80,308.15,0.3038,1.41543,56.617,100.0,5.662,Aspen_Plus_v14
49,10,charge,80,308.15,0.3242,1.41694,56.678,100.0,5.668,Aspen_Plus_v14
49,10,charge,80,308.15,0.3446,1.42302,56.921,100.0,5.692,Aspen_Plus_v14
49,10,charge,80,308.15,0.365,1.42744,57.097,100.0,5.71,Aspen_Plus_v14
49,10,charge,80,308.15,0.3854,1.42407,56.963,100.0,5.696,Aspen_Plus_v14
49,10,charge,80,308.15,0.4059,1.418,56.72,100.0,5.672,Aspen_Plus_v14
49,10,charge,80,308.15,0.4263,1.41971,56.788,100.0,5.679,Aspen_Plus_v14
49,10,charge,80,308.15,0.4467,1.42509,57.004,100.0,5.7,Aspen_Plus_v14
49,10,charge,80,308.15,0.4671,1.41243,56.497,100.0,5.65,Aspen_Plus_v14
49,10,charge,80,308.15,0.4875,1.4119,56.476,100.0,5.648,Aspen_Plus_v14
49,10,charge,80,308.15,0.508,1.42417,56.967,100.0,5.697,Aspen_Plus_v14
49,10,charge,80,308.15,0.5284,1.4196,56.784,100.0,5.678,Aspen_Plus_v14
49,10,charge,80,308.15,0.5488,1.41422,56.569,100.0,5.657,Aspen_Plus_v14
49,10,charge,80,308.15,0.5692,1.41797,56.719,100.0,5.672,Aspen_Plus_v14
49,10,charge,80,308.15,0.5896,1.41717,56.687,100.0,5.669,Aspen_Plus_v14
49,10,charge,80,308.15,0.6101,1.42144,56.858,100.0,5.686,Aspen_Plus_v14
49,10,charge,80,308.15,0.6305,1.41829,56.732,100.0,5.673,Aspen_Plus_v14
49,10,charge,80,308.15,0.6509,1.4211,56.844,100.0,5.684,Aspen_Plus_v14
49,10,charge,80,308.15,0.6713,1.42684,57.074,100.0,5.707,Aspen_Plus_v14
49,10,charge,80,308.15,0.6917,1.41988,56.795,100.0,5.68,Aspen_Plus_v14
49,10,charge,80,308.15,0.7122,1.41839,56.736,100.0,5.674,Aspen_Plus_v14
49,10,charge,80,308.15,0.7326,1.41635,56.654,100.0,5.665,Aspen_Plus_v14
49,10,charge,80,308.15,0.753,1.41654,56.662,100.0,5.666,Aspen_Plus_v14
49,10,charge,80,308.15,0.7734,1.41838,56.735,100.0,5.674,Aspen_Plus_v14
49,10,charge,80,308.15,0.7938,1.42402,56.961,100.0,5.696,Aspen_Plus_v14
49,10,charge,80,308.15,0.8143,1.42286,56.914,100.0,5.691,Aspen_Plus_v14
49,10,charge,80,308.15,0.8347,1.41152,56.461,100.0,5.646,Aspen_Plus_v14
49,10,charge,80,308.15,0.8551,1.42828,57.131,100.0,5.713,Aspen_Plus_v14
49,10,charge,80,308.15,0.8755,1.41616,56.646,100.0,5.665,Aspen_Plus_v14
49,10,charge,80,308.15,0.896,1.41618,56.647,100.0,5.665,Aspen_Plus_v14
49,10,discharge,80,308.15,0.896,1.09829,43.932,-100.0,4.393,Aspen_Plus_v14
49,10,discharge,80,308.15,0.8755,1.10943,44.377,-100.0,4.438,Aspen_Plus_v14
49,10,discharge,80,308.15,0.8551,1.10234,44.093,-100.0,4.409,Aspen_Plus_v14
49,10,discharge,80,308.15,0.8347,1.10029,44.012,-100.0,4.401,Aspen_Plus_v14
49,10,discharge,80,308.15,0.8143,1.09622,43.849,-100.0,4.385,Aspen_Plus_v14
49,10,discharge,80,308.15,0.7938,1.10003,44.001,-100.0,4.4,Aspen_Plus_v14
49,10,discharge,80,308.15,0.7734,1.11053,44.421,-100.0,4.442,Aspen_Plus_v14
49,10,discharge,80,308.15,0.753,1.10349,44.14,-100.0,4.414,Aspen_Plus_v14
49,10,discharge,80,308.15,0.7326,1.09692,43.877,-100.0,4.388,Aspen_Plus_v14
49,10,discharge,80,308.15,0.7122,1.09741,43.896,-100.0,4.39,Aspen_Plus_v14
49,10,discharge,80,308.15,0.6917,1.10216,44.086,-100.0,4.409,Aspen_Plus_v14
49,10,discharge,80,308.15,0.6713,1.10394,44.158,-100.0,4.416,Aspen_Plus_v14
49,10,discharge,80,308.15,0.6509,1.09339,43.735,-100.0,4.374,Aspen_Plus_v14
49,10,discharge,80,308.15,0.6305,1.10108,44.043,-100.0,4.404,Aspen_Plus_v14
49,10,discharge,80,308.15,0.6101,1.10274,44.109,-100.0,4.411,Aspen_Plus_v14
49,10,discharge,80,308.15,0.5896,1.10543,44.217,-100.0,4.422,Aspen_Plus_v14
49,10,discharge,80,308.15,0.5692,1.0931,43.724,-100.0,4.372,Aspen_Plus_v14
49,10,discharge,80,308.15,0.5488,1.11066,44.426,-100.0,4.443,Aspen_Plus_v14
49,10,discharge,80,308.15,0.5284,1.09709,43.884,-100.0,4.388,Aspen_Plus_v14
49,10,discharge,80,308.15,0.508,1.09693,43.877,-100.0,4.388,Aspen_Plus_v14
49,10,discharge,80,308.15,0.4875,1.09662,43.865,-100.0,4.386,Aspen_Plus_v14
49,10,discharge,80,308.15,0.4671,1.10206,44.082,-100.0,4.408,Aspen_Plus_v14
49,10,discharge,80,308.15,0.4467,1.09449,43.78,-100.0,4.378,Aspen_Plus_v14
49,10,discharge,80,308.15,0.4263,1.10781,44.312,-100.0,4.431,Aspen_Plus_v14
49,10,discharge,80,308.15,0.4059,1.09682,43.873,-100.0,4.387,Aspen_Plus_v14
49,10,discharge,80,308.15,0.3854,1.09975,43.99,-100.0,4.399,Aspen_Plus_v14
49,10,discharge,80,308.15,0.365,1.09352,43.741,-100.0,4.374,Aspen_Plus_v14
49,10,discharge,80,308.15,0.3446,1.09651,43.86,-100.0,4.386,Aspen_Plus_v14
49,10,discharge,80,308.15,0.3242,1.08905,43.562,-100.0,4.356,Aspen_Plus_v14
49,10,discharge,80,308.15,0.3038,1.09898,43.959,-100.0,4.396,Aspen_Plus_v14
49,10,discharge,80,308.15,0.2833,1.09861,43.944,-100.0,4.394,Aspen_Plus_v14
49,10,discharge,80,308.15,0.2629,1.09031,43.613,-100.0,4.361,Aspen_Plus_v14
49,10,discharge,80,308.15,0.2425,1.0982,43.928,-100.0,4.393,Aspen_Plus_v14
49,10,discharge,80,308.15,0.2221,1.10164,44.066,-100.0,4.407,Aspen_Plus_v14
49,10,discharge,80,308.15,0.2017,1.10589,44.236,-100.0,4.424,Aspen_Plus_v14
49,10,discharge,80,308.15,0.1812,1.09458,43.783,-100.0,4.378,Aspen_Plus_v14
49,10,discharge,80,308.15,0.1608,1.09003,43.601,-100.0,4.36,Aspen_Plus_v14
49,10,discharge,80,308.15,0.1404,1.09851,43.94,-100.0,4.394,Aspen_Plus_v14
49,10,discharge,80,308.15,0.12,1.10809,44.324,-100.0,4.432,Aspen_Plus_v14
49,10,discharge,80,308.15,0.0996,1.09752,43.901,-100.0,4.39,Aspen_Plus_v14
50,1,charge,80,318.15,0.1,1.39358,55.743,100.0,5.574,Aspen_Plus_v14
50,1,charge,80,318.15,0.1205,1.40135,56.054,100.0,5.605,Aspen_Plus_v14
50,1,charge,80,318.15,0.141,1.39404,55.761,100.0,5.576,Aspen_Plus_v14
50,1,charge,80,318.15,0.1615,1.39412,55.765,100.0,5.576,Aspen_Plus_v14
50,1,charge,80,318.15,0.1821,1.39253,55.701,100.0,5.57,Aspen_Plus_v14
50,1,charge,80,318.15,0.2026,1.39651,55.86,100.0,5.586,Aspen_Plus_v14
50,1,charge,80,318.15,0.2231,1.39584,55.834,100.0,5.583,Aspen_Plus_v14
50,1,charge,80,318.15,0.2436,1.39674,55.87,100.0,5.587,Aspen_Plus_v14
50,1,charge,80,318.15,0.2641,1.39645,55.858,100.0,5.586,Aspen_Plus_v14
50,1,charge,80,318.15,0.2846,1.38814,55.526,100.0,5.553,Aspen_Plus_v14
50,1,charge,80,318.15,0.3051,1.39918,55.967,100.0,5.597,Aspen_Plus_v14
50,1,charge,80,318.15,0.3256,1.38897,55.559,100.0,5.556,Aspen_Plus_v14
50,1,charge,80,318.15,0.3462,1.39443,55.777,100.0,5.578,Aspen_Plus_v14
50,1,charge,80,318.15,0.3667,1.40219,56.088,100.0,5.609,Aspen_Plus_v14
50,1,charge,80,318.15,0.3872,1.39891,55.956,100.0,5.596,Aspen_Plus_v14
50,1,charge,80,318.15,0.4077,1.40359,56.144,100.0,5.614,Aspen_Plus_v14
50,1,charge,80,318.15,0.4282,1.39353,55.741,100.0,5.574,Aspen_Plus_v14
50,1,charge,80,318.15,0.4487,1.39316,55.726,100.0,5.573,Aspen_Plus_v14
50,1,charge,80,318.15,0.4692,1.40181,56.072,100.0,5.607,Aspen_Plus_v14
50,1,charge,80,318.15,0.4897,1.39668,55.867,100.0,5.587,Aspen_Plus_v14
50,1,charge,80,318.15,0.5103,1.40632,56.253,100.0,5.625,Aspen_Plus_v14
50,1,charge,80,318.15,0.5308,1.39133,55.653,100.0,5.565,Aspen_Plus_v14
50,1,charge,80,318.15,0.5513,1.3996,55.984,100.0,5.598,Aspen_Plus_v14
50,1,charge,80,318.15,0.5718,1.39911,55.964,100.0,5.596,Aspen_Plus_v14
50,1,charge,80,318.15,0.5923,1.40189,56.076,100.0,5.608,Aspen_Plus_v14
50,1,charge,80,318.15,0.6128,1.39905,55.962,100.0,5.596,Aspen_Plus_v14
50,1,charge,80,318.15,0.6333,1.39949,55.979,100.0,5.598,Aspen_Plus_v14
50,1,charge,80,318.15,0.6538,1.39681,55.872,100.0,5.587,Aspen_Plus_v14
50,1,charge,80,318.15,0.6744,1.40087,56.035,100.0,5.603,Aspen_Plus_v14
50,1,charge,80,318.15,0.6949,1.39362,55.745,100.0,5.574,Aspen_Plus_v14
50,1,charge,80,318.15,0.7154,1.4006,56.024,100.0,5.602,Aspen_Plus_v14
50,1,charge,80,318.15,0.7359,1.40537,56.215,100.0,5.621,Aspen_Plus_v14
50,1,charge,80,318.15,0.7564,1.39248,55.699,100.0,5.57,Aspen_Plus_v14
50,1,charge,80,318.15,0.7769,1.39952,55.981,100.0,5.598,Aspen_Plus_v14
50,1,charge,80,318.15,0.7974,1.39814,55.926,100.0,5.593,Aspen_Plus_v14
50,1,charge,80,318.15,0.8179,1.39127,55.651,100.0,5.565,Aspen_Plus_v14
50,1,charge,80,318.15,0.8385,1.3965,55.86,100.0,5.586,Aspen_Plus_v14
50,1,charge,80,318.15,0.859,1.40047,56.019,100.0,5.602,Aspen_Plus_v14
50,1,charge,80,318.15,0.8795,1.3998,55.992,100.0,5.599,Aspen_Plus_v14
50,1,charge,80,318.15,0.9,1.39163,55.665,100.0,5.567,Aspen_Plus_v14
50,1,discharge,80,318.15,0.9,1.12348,44.939,-100.0,4.494,Aspen_Plus_v14
50,1,discharge,80,318.15,0.8795,1.12447,44.979,-100.0,4.498,Aspen_Plus_v14
50,1,discharge,80,318.15,0.859,1.12669,45.068,-100.0,4.507,Aspen_Plus_v14
50,1,discharge,80,318.15,0.8385,1.12236,44.894,-100.0,4.489,Aspen_Plus_v14
50,1,discharge,80,318.15,0.8179,1.11929,44.771,-100.0,4.477,Aspen_Plus_v14
50,1,discharge,80,318.15,0.7974,1.12768,45.107,-100.0,4.511,Aspen_Plus_v14
50,1,discharge,80,318.15,0.7769,1.11671,44.668,-100.0,4.467,Aspen_Plus_v14
50,1,discharge,80,318.15,0.7564,1.1189,44.756,-100.0,4.476,Aspen_Plus_v14
50,1,discharge,80,318.15,0.7359,1.12593,45.037,-100.0,4.504,Aspen_Plus_v14
50,1,discharge,80,318.15,0.7154,1.12373,44.949,-100.0,4.495,Aspen_Plus_v14
50,1,discharge,80,318.15,0.6949,1.12283,44.913,-100.0,4.491,Aspen_Plus_v14
50,1,discharge,80,318.15,0.6744,1.11807,44.723,-100.0,4.472,Aspen_Plus_v14
50,1,discharge,80,318.15,0.6538,1.12665,45.066,-100.0,4.507,Aspen_Plus_v14
50,1,discharge,80,318.15,0.6333,1.12496,44.998,-100.0,4.5,Aspen_Plus_v14
50,1,discharge,80,318.15,0.6128,1.13184,45.274,-100.0,4.527,Aspen_Plus_v14
50,1,discharge,80,318.15,0.5923,1.12557,45.023,-100.0,4.502,Aspen_Plus_v14
50,1,discharge,80,318.15,0.5718,1.11515,44.606,-100.0,4.461,Aspen_Plus_v14
50,1,discharge,80,318.15,0.5513,1.12259,44.904,-100.0,4.49,Aspen_Plus_v14
50,1,discharge,80,318.15,0.5308,1.12162,44.865,-100.0,4.486,Aspen_Plus_v14
50,1,discharge,80,318.15,0.5103,1.12128,44.851,-100.0,4.485,Aspen_Plus_v14
50,1,discharge,80,318.15,0.4897,1.12107,44.843,-100.0,4.484,Aspen_Plus_v14
50,1,discharge,80,318.15,0.4692,1.12289,44.916,-100.0,4.492,Aspen_Plus_v14
50,1,discharge,80,318.15,0.4487,1.11837,44.735,-100.0,4.473,Aspen_Plus_v14
50,1,discharge,80,318.15,0.4282,1.11412,44.565,-100.0,4.456,Aspen_Plus_v14
50,1,discharge,80,318.15,0.4077,1.12411,44.964,-100.0,4.496,Aspen_Plus_v14
50,1,discharge,80,318.15,0.3872,1.12754,45.102,-100.0,4.51,Aspen_Plus_v14
50,1,discharge,80,318.15,0.3667,1.12437,44.975,-100.0,4.497,Aspen_Plus_v14
50,1,discharge,80,318.15,0.3462,1.12354,44.942,-100.0,4.494,Aspen_Plus_v14
50,1,discharge,80,318.15,0.3256,1.11823,44.729,-100.0,4.473,Aspen_Plus_v14
50,1,discharge,80,318.15,0.3051,1.12638,45.055,-100.0,4.506,Aspen_Plus_v14
50,1,discharge,80,318.15,0.2846,1.11223,44.489,-100.0,4.449,Aspen_Plus_v14
50,1,discharge,80,318.15,0.2641,1.13225,45.29,-100.0,4.529,Aspen_Plus_v14
50,1,discharge,80,318.15,0.2436,1.1193,44.772,-100.0,4.477,Aspen_Plus_v14
50,1,discharge,80,318.15,0.2231,1.12564,45.025,-100.0,4.503,Aspen_Plus_v14
50,1,discharge,80,318.15,0.2026,1.11978,44.791,-100.0,4.479,Aspen_Plus_v14
50,1,discharge,80,318.15,0.1821,1.12261,44.904,-100.0,4.49,Aspen_Plus_v14
50,1,discharge,80,318.15,0.1615,1.12036,44.814,-100.0,4.481,Aspen_Plus_v14
50,1,discharge,80,318.15,0.141,1.11205,44.482,-100.0,4.448,Aspen_Plus_v14
50,1,discharge,80,318.15,0.1205,1.12521,45.008,-100.0,4.501,Aspen_Plus_v14
50,1,discharge,80,318.15,0.1,1.11672,44.669,-100.0,4.467,Aspen_Plus_v14
51,2,charge,80,318.15,0.1,1.39018,55.607,100.0,5.561,Aspen_Plus_v14
51,2,charge,80,318.15,0.1205,1.3935,55.74,100.0,5.574,Aspen_Plus_v14
51,2,charge,80,318.15,0.141,1.3945,55.78,100.0,5.578,Aspen_Plus_v14
51,2,charge,80,318.15,0.1615,1.39769,55.908,100.0,5.591,Aspen_Plus_v14
51,2,charge,80,318.15,0.182,1.39338,55.735,100.0,5.574,Aspen_Plus_v14
51,2,charge,80,318.15,0.2025,1.40935,56.374,100.0,5.637,Aspen_Plus_v14
51,2,charge,80,318.15,0.223,1.38823,55.529,100.0,5.553,Aspen_Plus_v14
51,2,charge,80,318.15,0.2435,1.3943,55.772,100.0,5.577,Aspen_Plus_v14
51,2,charge,80,318.15,0.264,1.39836,55.934,100.0,5.593,Aspen_Plus_v14
51,2,charge,80,318.15,0.2845,1.40137,56.055,100.0,5.605,Aspen_Plus_v14
51,2,charge,80,318.15,0.305,1.39908,55.963,100.0,5.596,Aspen_Plus_v14
51,2,charge,80,318.15,0.3255,1.40016,56.007,100.0,5.601,Aspen_Plus_v14
51,2,charge,80,318.15,0.346,1.39247,55.699,100.0,5.57,Aspen_Plus_v14
51,2,charge,80,318.15,0.3665,1.39891,55.956,100.0,5.596,Aspen_Plus_v14
51,2,charge,80,318.15,0.387,1.40245,56.098,100.0,5.61,Aspen_Plus_v14
51,2,charge,80,318.15,0.4075,1.39839,55.936,100.0,5.594,Aspen_Plus_v14
51,2,charge,80,318.15,0.428,1.40791,56.316,100.0,5.632,Aspen_Plus_v14
51,2,charge,80,318.15,0.4485,1.39563,55.825,100.0,5.583,Aspen_Plus_v14
51,2,charge,80,318.15,0.469,1.39428,55.771,100.0,5.577,Aspen_Plus_v14
51,2,charge,80,318.15,0.4895,1.38733,55.493,100.0,5.549,Aspen_Plus_v14
51,2,charge,80,318.15,0.51,1.39373,55.749,100.0,5.575,Aspen_Plus_v14
51,2,charge,80,318.15,0.5305,1.3985,55.94,100.0,5.594,Aspen_Plus_v14
51,2,charge,80,318.15,0.551,1.40041,56.017,100.0,5.602,Aspen_Plus_v14
51,2,charge,80,318.15,0.5715,1.40292,56.117,100.0,5.612,Aspen_Plus_v14
51,2,charge,80,318.15,0.592,1.39703,55.881,100.0,5.588,Aspen_Plus_v14
51,2,charge,80,318.15,0.6125,1.39309,55.723,100.0,5.572,Aspen_Plus_v14
51,2,charge,80,318.15,0.633,1.38934,55.574,100.0,5.557,Aspen_Plus_v14
51,2,charge,80,318.15,0.6535,1.39502,55.801,100.0,5.58,Aspen_Plus_v14
51,2,charge,80,318.15,0.674,1.3908,55.632,100.0,5.563,Aspen_Plus_v14
51,2,charge,80,318.15,0.6945,1.39493,55.797,100.0,5.58,Aspen_Plus_v14
51,2,charge,80,318.15,0.715,1.38899,55.56,100.0,5.556,Aspen_Plus_v14
51,2,charge,80,318.15,0.7355,1.39416,55.766,100.0,5.577,Aspen_Plus_v14
51,2,charge,80,318.15,0.756,1.39277,55.711,100.0,5.571,Aspen_Plus_v14
51,2,charge,80,318.15,0.7765,1.40103,56.041,100.0,5.604,Aspen_Plus_v14
51,2,charge,80,318.15,0.797,1.39008,55.603,100.0,5.56,Aspen_Plus_v14
51,2,charge,80,318.15,0.8175,1.3875,55.5,100.0,5.55,Aspen_Plus_v14
51,2,charge,80,318.15,0.838,1.39985,55.994,100.0,5.599,Aspen_Plus_v14
51,2,charge,80,318.15,0.8585,1.40346,56.138,100.0,5.614,Aspen_Plus_v14
51,2,charge,80,318.15,0.879,1.3998,55.992,100.0,5.599,Aspen_Plus_v14
51,2,charge,80,318.15,0.8996,1.39522,55.809,100.0,5.581,Aspen_Plus_v14
51,2,discharge,80,318.15,0.8996,1.11777,44.711,-100.0,4.471,Aspen_Plus_v14
51,2,discharge,80,318.15,0.879,1.12102,44.841,-100.0,4.484,Aspen_Plus_v14
51,2,discharge,80,318.15,0.8585,1.12009,44.804,-100.0,4.48,Aspen_Plus_v14
51,2,discharge,80,318.15,0.838,1.11606,44.643,-100.0,4.464,Aspen_Plus_v14
51,2,discharge,80,318.15,0.8175,1.12213,44.885,-100.0,4.489,Aspen_Plus_v14
51,2,discharge,80,318.15,0.797,1.12851,45.14,-100.0,4.514,Aspen_Plus_v14
51,2,discharge,80,318.15,0.7765,1.12634,45.054,-100.0,4.505,Aspen_Plus_v14
51,2,discharge,80,318.15,0.756,1.12383,44.953,-100.0,4.495,Aspen_Plus_v14
51,2,discharge,80,318.15,0.7355,1.12178,44.871,-100.0,4.487,Aspen_Plus_v14
51,2,discharge,80,318.15,0.715,1.11717,44.687,-100.0,4.469,Aspen_Plus_v14
51,2,discharge,80,318.15,0.6945,1.12752,45.101,-100.0,4.51,Aspen_Plus_v14
51,2,discharge,80,318.15,0.674,1.11488,44.595,-100.0,4.46,Aspen_Plus_v14
51,2,discharge,80,318.15,0.6535,1.11135,44.454,-100.0,4.445,Aspen_Plus_v14
51,2,discharge,80,318.15,0.633,1.12176,44.87,-100.0,4.487,Aspen_Plus_v14
51,2,discharge,80,318.15,0.6125,1.11995,44.798,-100.0,4.48,Aspen_Plus_v14
51,2,discharge,80,318.15,0.592,1.1203,44.812,-100.0,4.481,Aspen_Plus_v14
51,2,discharge,80,318.15,0.5715,1.12569,45.028,-100.0,4.503,Aspen_Plus_v14
51,2,discharge,80,318.15,0.551,1.12476,44.991,-100.0,4.499,Aspen_Plus_v14
51,2,discharge,80,318.15,0.5305,1.12539,45.016,-100.0,4.502,Aspen_Plus_v14
51,2,discharge,80,318.15,0.51,1.12752,45.101,-100.0,4.51,Aspen_Plus_v14
51,2,discharge,80,318.15,0.4895,1.11573,44.629,-100.0,4.463,Aspen_Plus_v14
51,2,discharge,80,318.15,0.469,1.13081,45.233,-100.0,4.523,Aspen_Plus_v14
51,2,discharge,80,318.15,0.4485,1.1178,44.712,-100.0,4.471,Aspen_Plus_v14
51,2,discharge,80,318.15,0.428,1.12362,44.945,-100.0,4.494,Aspen_Plus_v14
51,2,discharge,80,318.15,0.4075,1.13144,45.258,-100.0,4.526,Aspen_Plus_v14
51,2,discharge,80,318.15,0.387,1.13021,45.209,-100.0,4.521,Aspen_Plus_v14
51,2,discharge,80,318.15,0.3665,1.12914,45.165,-100.0,4.517,Aspen_Plus_v14
51,2,discharge,80,318.15,0.346,1.12196,44.878,-100.0,4.488,Aspen_Plus_v14
51,2,discharge,80,318.15,0.3255,1.11478,44.591,-100.0,4.459,Aspen_Plus_v14
